drug,disease,score
302,376,6.22389570437143e-11
291,221,6.223824233764219e-11
447,333,6.223467574617558e-11
449,335,6.223242060565681e-11
414,373,6.223219162215797e-11
427,253,6.222957565915621e-11
661,328,6.222340698247564e-11
84,143,6.222257431520717e-11
148,347,6.221628073843631e-11
524,317,6.221403253681146e-11
647,35,6.221011206175575e-11
404,203,6.220927939448728e-11
176,221,6.220501197473638e-11
294,137,6.219730286360914e-11
588,265,6.219291054376797e-11
401,305,6.218520143264071e-11
252,50,6.217867887237105e-11
27,258,6.217144160602928e-11
322,9,6.215507969420386e-11
244,292,6.215448988822203e-11
110,8,6.214204151255842e-11
399,369,6.213718428682569e-11
93,318,6.213706632562932e-11
177,212,6.213635161955722e-11
136,277,6.209974201532019e-11
310,150,6.209571745685594e-11
188,144,6.209453090599837e-11
390,206,6.208884795189107e-11
89,356,6.208505931581954e-11
345,65,6.20844625709438e-11
126,400,6.206078706494367e-11
380,184,6.205948255288973e-11
588,306,6.205617270049757e-11
412,383,6.204244062946174e-11
658,195,6.203699359774717e-11
418,385,6.203131758253376e-11
476,253,6.201641283842818e-11
146,235,6.201250624116028e-11
169,312,6.200978619474995e-11
72,315,6.200683022594689e-11
599,391,6.198755397868183e-11
454,201,6.198484087116539e-11
115,213,6.197928281714837e-11
311,237,6.197325291834588e-11
373,323,6.196061025365296e-11
77,27,6.195280399801106e-11
381,110,6.195068069647647e-11
214,34,6.193945356613995e-11
112,332,6.193780210939082e-11
422,227,6.193520002417685e-11
69,167,6.192717172393003e-11
452,237,6.191441109804073e-11
546,241,6.19011855662599e-11
120,294,6.189021517499782e-11
272,103,6.188690532260566e-11
457,43,6.188159012987525e-11
246,86,6.187722556560969e-11
161,407,6.18733328461296e-11
417,250,6.187002993263134e-11
353,275,6.186590129075853e-11
599,188,6.186412493391913e-11
113,92,6.186400697272276e-11
109,275,6.186070405922449e-11
267,383,6.185834483529716e-11
140,341,6.184678463805325e-11
365,131,6.1831567643722e-11
605,203,6.182696715706369e-11
307,325,6.182414302724482e-11
229,162,6.182001438537199e-11
329,159,6.180975870018202e-11
279,204,6.180927991650265e-11
574,208,6.177710426547023e-11
623,401,6.177310052368766e-11
394,165,6.175684269527082e-11
431,388,6.174447758633406e-11
599,11,6.174376981915586e-11
606,56,6.173976607737329e-11
333,390,6.173753175353625e-11
603,112,6.173199451620093e-11
191,91,6.17216347476024e-11
332,10,6.171575056557188e-11
522,193,6.171539668198278e-11
481,328,6.170621652534791e-11
300,370,6.170598060295518e-11
648,221,6.170574468056245e-11
645,337,6.170174093877989e-11
133,199,6.169068034189705e-11
154,388,6.168867500155882e-11
51,262,6.168197203004766e-11
153,162,6.167432536896554e-11
510,22,6.167126531675393e-11
367,114,6.167021060488054e-11
101,172,6.166432642285001e-11
5,188,6.165444543793086e-11
155,319,6.165280092007562e-11
68,238,6.165221111409379e-11
471,191,6.164786736650996e-11
158,280,6.164633387095719e-11
597,211,6.164433546951287e-11
142,272,6.164245502926491e-11
16,110,6.164127541730123e-11
280,89,6.163975579953629e-11
321,76,6.163187321606145e-11
27,336,6.161553905981165e-11
355,168,6.161506721502619e-11
75,154,6.159932286475822e-11
612,257,6.159391746640708e-11
175,135,6.158569487713095e-11
298,235,6.157488408042866e-11
127,369,6.156631454645732e-11
660,91,6.156525983458394e-11
390,238,6.156455206740574e-11
641,285,6.155598253343442e-11
637,282,6.154259740709378e-11
74,392,6.153826059840384e-11
196,118,6.1537670792422e-11
263,216,6.152851839136275e-11
92,269,6.152135745285392e-11
432,136,6.151432141443536e-11
651,14,6.150539799687493e-11
641,125,6.150058934339953e-11
207,322,6.149906972563457e-11
234,398,6.148956344098622e-11
351,233,6.148639930536604e-11
130,370,6.147373582399139e-11
495,202,6.1468927170516e-11
171,215,6.14481798777433e-11
367,322,6.142485825533228e-11
82,215,6.141420011429588e-11
540,78,6.140482566863169e-11
586,290,6.140190439429816e-11
530,132,6.139511121716623e-11
582,339,6.139440344998803e-11
302,301,6.139253688752788e-11
172,330,6.138562574919959e-11
167,170,6.137918645565675e-11
550,80,6.137754887669544e-11
291,347,6.136478825080616e-11
570,326,6.134688590453408e-11
427,315,6.134664998214133e-11
269,59,6.134512342548247e-11
499,160,6.134080049458035e-11
642,354,6.132804680758497e-11
313,84,6.13210246469542e-11
498,170,6.130535662451919e-11
633,388,6.129354662709474e-11
254,351,6.129050739156483e-11
84,164,6.127964108371131e-11
291,168,6.127438140213215e-11
150,54,6.127098828301314e-11
49,313,6.126876783696389e-11
142,381,6.1266665352111e-11
178,82,6.126339019418836e-11
320,112,6.125953910807169e-11
213,163,6.125731866202244e-11
68,364,6.12563819113454e-11
259,301,6.125416146529615e-11
458,221,6.124738910484595e-11
28,388,6.124738910484595e-11
483,300,6.12414285949825e-11
412,135,6.122321399848474e-11
201,194,6.122122947482822e-11
17,309,6.122110457473795e-11
339,314,6.120452755720152e-11
59,344,6.120394469011359e-11
632,311,6.119157264228292e-11
650,142,6.118737461147106e-11
579,149,6.117827078266913e-11
501,280,6.117582135312105e-11
87,239,6.117383682946452e-11
246,69,6.116298439939882e-11
428,169,6.116181866522297e-11
127,338,6.114501960308161e-11
439,300,6.112414741021864e-11
131,301,6.112402944902229e-11
253,367,6.112181594186694e-11
17,197,6.111482153681179e-11
89,140,6.110118661029063e-11
633,366,6.109209665927651e-11
395,381,6.108336059185149e-11
65,374,6.107334082905425e-11
469,250,6.106879585354719e-11
174,110,6.106017774731852e-11
335,123,6.105761729546799e-11
562,384,6.105272537526574e-11
456,298,6.104725058797554e-11
322,152,6.104666772088763e-11
88,215,6.10393333100312e-11
138,265,6.103689081937702e-11
39,189,6.101291000204512e-11
247,194,6.100302207823205e-11
178,110,6.099196842024313e-11
311,130,6.098557076006372e-11
38,92,6.098254540232162e-11
251,262,6.09681263807893e-11
460,176,6.096614879602669e-11
544,364,6.096521898424356e-11
443,76,6.095451920984374e-11
525,260,6.094847543325344e-11
523,213,6.094684479318602e-11
234,253,6.094277860135833e-11
444,190,6.094150184488001e-11
411,401,6.094068999429325e-11
472,284,6.093812954244271e-11
606,285,6.092476523278377e-11
84,251,6.09173267385188e-11
431,162,6.091488424786462e-11
107,369,6.091105397842966e-11
134,303,6.090315751716702e-11
359,377,6.089804355235984e-11
292,207,6.089700271827425e-11
472,111,6.089432430522734e-11
318,149,6.089316550994539e-11
4,58,6.089118792518278e-11
409,327,6.088526904868273e-11
647,166,6.087052389913694e-11
213,315,6.085508486020075e-11
424,143,6.084312914600432e-11
308,391,6.084208137302483e-11
446,32,6.083940989887182e-11
213,130,6.08331510165705e-11
611,56,6.082920278593916e-11
652,385,6.08271141788741e-11
233,90,6.082456066591746e-11
634,195,6.082015446828848e-11
56,380,6.081818382241977e-11
567,113,6.081551234826675e-11
269,312,6.081412456948598e-11
0,285,6.0809718371857e-11
351,215,6.080901754357271e-11
642,82,6.080542319653047e-11
496,246,6.080182884948826e-11
95,344,6.079985820361955e-11
504,337,6.079846348594485e-11
564,74,6.07956809894894e-11
76,324,6.079208664244716e-11
89,363,6.078930414599171e-11
427,377,6.078269831899519e-11
480,218,6.077759823197582e-11
369,250,6.076646824615395e-11
643,264,6.075476233213806e-11
635,372,6.074873937222947e-11
106,244,6.0745956875774e-11
68,169,6.073900410408227e-11
235,259,6.073228725478329e-11
386,158,6.073043457011096e-11
626,223,6.072799901835069e-11
75,306,6.072568142778678e-11
435,7,6.072441161020237e-11
259,309,6.071271263508038e-11
392,227,6.068828772853863e-11
424,407,6.066838004192832e-11
454,121,6.066698532425363e-11
192,115,6.065623003870256e-11
98,2,6.064466290256476e-11
252,383,6.064338614608644e-11
6,104,6.063737012507174e-11
569,92,6.062511603843744e-11
309,148,6.061621343755874e-11
60,60,6.060788676487405e-11
26,186,6.060753982017886e-11
528,43,6.05948277665469e-11
344,173,6.056547624533337e-11
10,179,6.056154883138376e-11
308,9,6.056131984788493e-11
583,262,6.055023149542649e-11
538,157,6.054572815328285e-11
429,326,6.054006601585726e-11
13,190,6.053937906536078e-11
458,182,6.053683249129804e-11
21,301,6.053314099974115e-11
392,224,6.051478762536533e-11
123,295,6.04849018093212e-11
167,334,6.046840805851161e-11
510,287,6.045536987686617e-11
254,205,6.044787587144995e-11
12,131,6.044568318097632e-11
582,39,6.044499623047983e-11
657,240,6.044464928578464e-11
68,194,6.044395539639423e-11
385,194,6.043669037447685e-11
183,393,6.043485156759232e-11
241,138,6.042332606481793e-11
559,385,6.042182726373467e-11
499,289,6.041836475567662e-11
466,51,6.041721983818249e-11
303,9,6.041675493229093e-11
373,351,6.041272343493276e-11
64,276,6.04079980481842e-11
73,307,6.040396655082603e-11
121,330,6.040384858962966e-11
70,333,6.040258571093915e-11
616,123,6.040085792635708e-11
25,226,6.03994770864702e-11
417,369,6.038070043956623e-11
603,127,6.036791899699523e-11
255,101,6.035974497997643e-11
338,43,6.035513755442423e-11
585,193,6.035110605706606e-11
293,220,6.034995420067801e-11
178,370,6.034776844909828e-11
604,274,6.033936544858065e-11
493,306,6.033637478530807e-11
96,369,6.033349514433795e-11
563,202,6.033176735975587e-11
634,204,6.032877669648329e-11
104,208,6.032774280129159e-11
166,191,6.032774280129159e-11
190,15,6.032348925932851e-11
380,282,6.032279536993812e-11
25,274,6.030945187696091e-11
166,169,6.030047988714314e-11
548,264,6.029231280901826e-11
508,177,6.027299492838978e-11
574,78,6.027127408270161e-11
576,61,6.026529969505035e-11
315,107,6.026299598227425e-11
486,181,6.02621910705814e-11
569,232,6.025713261692545e-11
616,3,6.025621668293013e-11
109,59,6.025564075473609e-11
637,327,6.025208110216339e-11
72,84,6.024897247769445e-11
644,130,6.024805654369914e-11
256,320,6.023955639866685e-11
325,183,6.023598980720024e-11
497,172,6.023472692850973e-11
525,407,6.022921744675003e-11
130,392,6.02192185006345e-11
200,53,6.021703968794867e-11
347,203,6.021255716248675e-11
468,147,6.020291209996032e-11
467,194,6.016709352962835e-11
201,148,6.016617759563303e-11
510,183,6.016204895376019e-11
614,310,6.015791337299348e-11
325,367,6.015504760981116e-11
406,268,6.014976711155029e-11
345,344,6.013772813062701e-11
503,294,6.013348152755782e-11
326,51,6.01329055993638e-11
501,114,6.012304543112634e-11
485,18,6.010332509465144e-11
177,278,6.009449882160567e-11
623,400,6.008486763686705e-11
465,23,6.007593034151881e-11
595,309,6.006871389185875e-11
631,129,6.006504321698358e-11
140,346,6.005576591583406e-11
307,24,6.005553693233523e-11
179,106,6.004476776899637e-11
369,214,6.004053504371498e-11
546,152,6.003939012622084e-11
202,80,6.00307997755678e-11
72,337,6.001545788114626e-11
438,307,6.001237007335902e-11
165,235,6.000801938688127e-11
210,212,6.000458463439884e-11
619,199,6.000355767810106e-11
334,77,5.999600122263969e-11
550,347,5.999463426054064e-11
69,292,5.999280239255e-11
438,29,5.999257340905118e-11
501,361,5.998879171187355e-11
623,312,5.998570390408631e-11
238,274,5.997884133801534e-11
641,395,5.997621149722576e-11
33,148,5.997621149722576e-11
544,286,5.997403268453994e-11
626,66,5.996900198645959e-11
350,19,5.995756668930596e-11
92,176,5.994452850766052e-11
648,146,5.99349250784975e-11
328,176,5.993161522610535e-11
351,284,5.993092827560886e-11
546,106,5.991104140568027e-11
68,286,5.990807155908939e-11
596,372,5.990658663579396e-11
185,314,5.990532375710345e-11
440,87,5.989995305322182e-11
393,136,5.98965321785272e-11
11,349,5.98663757456208e-11
466,190,5.986443285532772e-11
36,93,5.985244244666177e-11
309,151,5.98494795389648e-11
148,269,5.983966100409077e-11
140,96,5.983863404779299e-11
135,137,5.982836448481521e-11
556,297,5.9825852605222e-11
540,286,5.981364709084502e-11
329,169,5.981296014034854e-11
210,74,5.981262013454725e-11
631,214,5.980987927145519e-11
259,40,5.980132361527167e-11
3,57,5.979836070757472e-11
370,385,5.97853572203988e-11
589,62,5.97805693836051e-11
589,406,5.977965344960978e-11
218,401,5.977909139920357e-11
266,26,5.975810818403815e-11
446,13,5.975480527053989e-11
612,188,5.975207134634175e-11
394,10,5.9748081482347e-11
561,108,5.974763045424325e-11
449,323,5.974352262905214e-11
358,267,5.974181566115178e-11
264,318,5.973999073205505e-11
78,9,5.973839478645715e-11
39,135,5.97331559215597e-11
65,300,5.973087996435922e-11
82,268,5.973008199156027e-11
64,10,5.972529415476657e-11
613,339,5.970000882538072e-11
392,367,5.969853084097919e-11
626,228,5.969830185748036e-11
153,389,5.969693489538129e-11
640,321,5.969556793328222e-11
439,225,5.9683959163781e-11
556,5,5.968213423468427e-11
121,345,5.968213423468427e-11
588,109,5.96779223260846e-11
139,202,5.96728014223835e-11
21,372,5.967246141658222e-11
549,83,5.966927646428033e-11
107,354,5.965743871128025e-11
444,166,5.965720972778144e-11
575,191,5.965709870547897e-11
528,348,5.965174881827906e-11
411,285,5.965061083967882e-11
222,253,5.962513122126367e-11
43,73,5.962422222616226e-11
245,357,5.962046828456025e-11
522,407,5.96038704503421e-11
459,100,5.959386456533267e-11
25,176,5.959375354303019e-11
645,364,5.958477461431855e-11
240,110,5.958431664732089e-11
195,136,5.958158966201664e-11
113,199,5.956954374219947e-11
434,390,5.956727472389289e-11
538,383,5.955613779917712e-11
632,167,5.955295978576913e-11
156,254,5.954989279466359e-11
580,79,5.954546578035291e-11
184,204,5.954466780755395e-11
140,230,5.954375881245255e-11
380,336,5.95420587834461e-11
463,286,5.954182979994727e-11
530,316,5.953319781593079e-11
8,153,5.953251780432822e-11
430,365,5.952877080162011e-11
308,27,5.952649484441963e-11
222,332,5.952570381051459e-11
344,295,5.952479481541317e-11
184,28,5.95115137724811e-11
77,56,5.951140275017863e-11
431,123,5.948983666792529e-11
128,38,5.948336961880685e-11
38,396,5.94784915763924e-11
514,114,5.947815157059111e-11
190,72,5.947770054248736e-11
105,371,5.94772425754897e-11
189,104,5.947565356878569e-11
447,325,5.947009551476867e-11
635,104,5.946476644425047e-11
139,398,5.945580833222053e-11
628,208,5.943948111486462e-11
360,307,5.943948111486462e-11
92,407,5.943097403093843e-11
571,77,5.943063402513715e-11
373,333,5.942712294482178e-11
65,240,5.941941383369452e-11
618,112,5.941284270116752e-11
267,203,5.93973203955045e-11
174,302,5.939607139460179e-11
186,224,5.939471831029053e-11
0,192,5.93891602562735e-11
517,104,5.938678715455836e-11
74,300,5.938576713715449e-11
363,15,5.937999397742644e-11
97,349,5.937715596981974e-11
315,5,5.935303637460976e-11
37,365,5.934670116447549e-11
626,290,5.934602115287291e-11
38,57,5.932112440154569e-11
38,229,5.932033336764064e-11
603,58,5.931727331542902e-11
62,123,5.93158092088153e-11
97,63,5.931207608389499e-11
269,385,5.93030208273504e-11
410,231,5.929691460071496e-11
490,317,5.929057939058069e-11
286,11,5.929012836247692e-11
240,142,5.927870694311109e-11
531,406,5.927498075708469e-11
487,373,5.927441176778457e-11
643,305,5.926616142293284e-11
481,288,5.926446139392638e-11
79,134,5.926389934352017e-11
199,32,5.925926416239236e-11
97,408,5.925338691925575e-11
127,239,5.925101381754061e-11
362,394,5.924852969352301e-11
57,260,5.92405083321701e-11
518,235,5.923689316844616e-11
383,278,5.921463319680241e-11
120,126,5.921271806208495e-11
1,50,5.921226703398119e-11
625,164,5.92119270281799e-11
159,93,5.920955392646475e-11
17,305,5.919995743619566e-11
621,284,5.919137402443653e-11
555,306,5.91911450409377e-11
42,93,5.91778293035361e-11
286,54,5.916518663884318e-11
343,238,5.915954531809929e-11
538,364,5.915774120568429e-11
66,135,5.915706119408169e-11
44,56,5.915627016017666e-11
457,218,5.915446604776163e-11
595,368,5.915412604196035e-11
502,8,5.914262135586766e-11
583,340,5.914160827735769e-11
186,383,5.913720901862263e-11
567,226,5.912108302918995e-11
361,104,5.911961198368232e-11
79,14,5.91073232025785e-11
385,132,5.910585909596476e-11
254,202,5.909639444467985e-11
559,30,5.909503442147468e-11
81,82,5.909413236526717e-11
549,353,5.909402134296471e-11
627,242,5.909176620244594e-11
10,301,5.908872696691603e-11
156,30,5.907520306269731e-11
256,383,5.906900663044112e-11
553,155,5.906618943951614e-11
380,221,5.905661376592873e-11
265,310,5.905458760890879e-11
366,91,5.904704503123526e-11
131,306,5.904692707003889e-11
401,380,5.903510319482663e-11
661,286,5.903465216672288e-11
336,111,5.902846267336059e-11
486,264,5.902429239812435e-11
241,294,5.902058008988574e-11
189,126,5.900358673871509e-11
52,104,5.900088057009256e-11
181,371,5.898941057846939e-11
172,289,5.897455440662114e-11
595,385,5.896634569513282e-11
191,268,5.895577775971717e-11
348,197,5.895431365310344e-11
56,367,5.894554289120889e-11
264,400,5.894407878459518e-11
331,260,5.89434057118865e-11
250,41,5.894115751026163e-11
496,257,5.893598803430322e-11
265,203,5.893351084917953e-11
50,211,5.893205368145969e-11
280,290,5.893182469796088e-11
594,80,5.892766830051244e-11
242,108,5.892576010468886e-11
107,402,5.891575421967943e-11
347,386,5.891564319737697e-11
73,77,5.891508114697075e-11
72,161,5.89091275760012e-11
377,116,5.890350707193903e-11
81,392,5.890081478110432e-11
383,329,5.889969068029188e-11
593,106,5.887890869304968e-11
508,117,5.887498127910007e-11
165,307,5.887171999896523e-11
405,79,5.886487131068208e-11
277,164,5.884904369368725e-11
658,70,5.884477627393636e-11
216,21,5.883837861375696e-11
196,168,5.882996867434542e-11
333,165,5.88285045677317e-11
426,160,5.881695130938169e-11
487,25,5.881593823087172e-11
352,279,5.881582720856926e-11
279,95,5.881324594003701e-11
27,304,5.880449599482418e-11
53,393,5.880001346936226e-11
54,281,5.879406683728661e-11
439,226,5.878498382516639e-11
585,251,5.877993924929825e-11
7,354,5.877624081884747e-11
253,364,5.877287545530406e-11
180,269,5.877232034379176e-11
611,369,5.875987196812815e-11
100,267,5.875953890122075e-11
567,114,5.875584047076998e-11
436,380,5.875538944266623e-11
596,181,5.875393227494641e-11
612,149,5.875270409072542e-11
446,360,5.874149777707059e-11
577,402,5.872648894955644e-11
413,5,5.872178437948959e-11
391,9,5.871954311675864e-11
575,390,5.871707980942276e-11
458,196,5.871438751858804e-11
589,327,5.871416547398312e-11
447,241,5.870867680890511e-11
104,336,5.870431224463957e-11
556,400,5.870139790919993e-11
242,202,5.869524311030716e-11
72,335,5.869378594258734e-11
150,162,5.86839396521377e-11
632,382,5.865048030573304e-11
147,32,5.864992519422074e-11
634,198,5.864902313801322e-11
82,407,5.864678881417618e-11
545,271,5.863515922799323e-11
92,24,5.863504126679686e-11
274,117,5.86310167083326e-11
283,205,5.863023261332145e-11
289,131,5.86279982894844e-11
184,158,5.862576396564734e-11
390,7,5.862307861370653e-11
108,10,5.862218349639292e-11
318,334,5.860553015102353e-11
541,396,5.860262275447781e-11
632,109,5.859815410680369e-11
486,282,5.858909885025909e-11
140,272,5.857691415256383e-11
472,71,5.857602597414413e-11
420,233,5.856608253917983e-11
42,153,5.856239798651686e-11
604,235,5.855659013231929e-11
379,376,5.855468887538962e-11
601,368,5.854988716080811e-11
116,242,5.853916656972658e-11
530,19,5.852710677212157e-11
613,274,5.851907153298086e-11
547,127,5.851840539916607e-11
519,271,5.85165041422364e-11
293,223,5.851527595801542e-11
645,25,5.850065570855989e-11
287,389,5.849865036822166e-11
579,71,5.849017103987109e-11
333,18,5.84706519313194e-11
5,225,5.846842454637624e-11
510,244,5.84667453340515e-11
151,337,5.846652328944657e-11
632,72,5.845849498919975e-11
254,204,5.84571557826763e-11
568,164,5.845247202929116e-11
569,239,5.844645600827647e-11
77,336,5.844544986866039e-11
437,393,5.844065509297279e-11
368,249,5.844043304836788e-11
237,328,5.843631134538896e-11
229,299,5.843129452509643e-11
438,406,5.842015066148676e-11
13,275,5.841714612042637e-11
494,220,5.841391259586715e-11
32,208,5.840912475907345e-11
402,310,5.840077033081315e-11
103,166,5.839007749530721e-11
237,405,5.83832843181753e-11
543,316,5.838216715625677e-11
340,221,5.837960670440623e-11
503,291,5.837481886761253e-11
4,317,5.837003103081884e-11
134,184,5.836958694160899e-11
333,22,5.836012229032406e-11
216,340,5.835967820111421e-11
267,240,5.835689570465874e-11
219,286,5.835634059314643e-11
223,393,5.834988048292189e-11
548,187,5.834209504396169e-11
621,224,5.834008970362348e-11
660,281,5.833741822947047e-11
297,326,5.833485777761993e-11
569,129,5.833330346538546e-11
388,202,5.832885563439305e-11
583,302,5.832507393721542e-11
547,95,5.831216759455414e-11
124,259,5.830249477645211e-11
7,116,5.829659671663379e-11
199,260,5.828503651938988e-11
448,406,5.828114379990977e-11
33,226,5.827414245596074e-11
322,298,5.826602395009317e-11
529,235,5.826247123641437e-11
104,263,5.824236232188085e-11
293,405,5.823591608944412e-11
262,125,5.822869963978404e-11
286,251,5.822559101531509e-11
214,212,5.8214044695859e-11
250,53,5.821271242822945e-11
106,84,5.820793846922356e-11
352,106,5.820171428139176e-11
426,53,5.8201492236786834e-11
123,192,5.820104814757698e-11
201,84,5.818961978931725e-11
284,79,5.8177962447558684e-11
361,267,5.817352849435409e-11
101,161,5.817164111521223e-11
83,336,5.816786635692849e-11
247,349,5.816198911379189e-11
24,142,5.815189649260866e-11
258,202,5.8150449733229686e-11
115,198,5.8144239423185695e-11
99,150,5.8139031783310806e-11
329,31,5.812749587219557e-11
434,205,5.8124838275830364e-11
333,321,5.811996023341592e-11
506,314,5.8106550820946617e-11
208,364,5.8096905758420186e-11
636,300,5.808881847757519e-11
392,111,5.807674133273544e-11
233,9,5.80709820507952e-11
54,137,5.806566338861785e-11
634,142,5.8054477891644745e-11
557,103,5.801375005387577e-11
190,83,5.8008434861145375e-11
287,58,5.8004122338584096e-11
422,189,5.800069105554861e-11
408,18,5.799460911504184e-11
457,34,5.799073721224346e-11
390,198,5.7989186369455936e-11
180,195,5.798199767537149e-11
625,338,5.7973483652551394e-11
356,279,5.7971932809763864e-11
415,311,5.7971384637145456e-11
365,182,5.796983379435794e-11
24,336,5.796574678584854e-11
163,389,5.796342225639073e-11
117,79,5.7958887689224525e-11
625,169,5.7953693927137444e-11
506,114,5.7947504433775165e-11
79,338,5.794308088891143e-11
445,66,5.7936894864996085e-11
79,312,5.793081639393627e-11
247,304,5.7915679196884895e-11
160,63,5.790905255320666e-11
487,316,5.7905413103354064e-11
311,274,5.789480353457499e-11
587,160,5.7882552917387635e-11
653,135,5.787681098268216e-11
321,24,5.787482298957869e-11
107,115,5.7872064779251886e-11
63,137,5.7859592117459606e-11
263,317,5.785672635427729e-11
567,173,5.7853631607596157e-11
391,31,5.78526393457679e-11
381,408,5.784789661178458e-11
434,82,5.7836756217621854e-11
286,68,5.7828370564338976e-11
472,269,5.7826934213300873e-11
506,232,5.7817448745334226e-11
29,84,5.7812046816430034e-11
522,282,5.780179460068702e-11
644,301,5.779220504931182e-11
448,333,5.777743214419039e-11
9,250,5.776718686734128e-11
605,97,5.7765861538605634e-11
353,327,5.775968939247811e-11
547,26,5.774361197530276e-11
98,281,5.7741405407041307e-11
128,253,5.773766534322711e-11
543,189,5.7726101676536246e-11
96,133,5.7724339197484647e-11
472,151,5.770903893642654e-11
379,90,5.770683583761205e-11
80,66,5.770551744777031e-11
210,90,5.770056307752292e-11
197,400,5.769120944854045e-11
207,305,5.769010963385668e-11
466,285,5.768603997258204e-11
377,39,5.7685488330516677e-11
251,211,5.7678667397809136e-11
120,230,5.7662163238658686e-11
455,268,5.766030014564549e-11
201,351,5.764380639483591e-11
359,407,5.763830732141706e-11
409,98,5.762555363442168e-11
110,399,5.761830595973905e-11
581,63,5.7611377474176e-11
528,408,5.7611051346162505e-11
574,331,5.760797047726918e-11
145,171,5.7585890916866944e-11
173,404,5.7581054507815914e-11
456,376,5.757666218797475e-11
621,268,5.7570954947738784e-11
80,198,5.755163359766336e-11
649,380,5.755053725242654e-11
478,88,5.7547570875282616e-11
412,12,5.753977849742853e-11
34,280,5.75395564528236e-11
40,328,5.753385615148154e-11
259,195,5.75260603041805e-11
47,211,5.752343046339092e-11
661,184,5.7521234303470337e-11
523,132,5.751607870529973e-11
274,108,5.7508619394353033e-11
511,193,5.750807122173463e-11
464,380,5.7506315681576936e-11
265,201,5.7505545464353596e-11
442,72,5.750444911911679e-11
315,265,5.748788597936816e-11
40,213,5.7485585736039007e-11
379,98,5.748339304556538e-11
90,267,5.7461028990513086e-11
556,359,5.7452043122907526e-11
379,227,5.7448976131802e-11
449,247,5.7437690020867294e-11
450,31,5.742871109215564e-11
330,191,5.741852132645775e-11
471,287,5.741841377360224e-11
190,175,5.741688027804948e-11
5,290,5.7414580034720324e-11
233,157,5.7412061216233206e-11
590,328,5.7411405490759287e-11
504,314,5.7402096964587195e-11
112,72,5.7400018765862975e-11
320,295,5.7391369434611754e-11
90,338,5.7383164192570384e-11
334,226,5.7382064377886615e-11
530,178,5.734377209187791e-11
77,301,5.734005631419237e-11
15,309,5.7335348274678566e-11
136,25,5.733054309065011e-11
398,55,5.7328131825018496e-11
661,401,5.7326605268359636e-11
408,23,5.7325838520583255e-11
332,353,5.732135599512134e-11
131,281,5.7320481694489445e-11
51,227,5.7314902823790697e-11
412,287,5.730102156653594e-11
652,110,5.729796151432432e-11
650,158,5.729752436400837e-11
116,386,5.729730925829735e-11
322,331,5.7287251331583626e-11
507,228,5.728473945199042e-11
344,320,5.7276877685197285e-11
473,47,5.7272724757195797e-11
550,285,5.726475196810021e-11
588,239,5.725896493058436e-11
247,74,5.7256775709557666e-11
614,271,5.7248039642132647e-11
364,338,5.724312690524869e-11
22,50,5.723919602185212e-11
568,179,5.7239088468996606e-11
349,203,5.723865131868066e-11
99,323,5.722838869459679e-11
477,218,5.722751786341185e-11
33,246,5.722249410422542e-11
482,383,5.721954854376321e-11
160,363,5.7213983550852276e-11
642,58,5.721179779927255e-11
472,245,5.7210926968087605e-11
246,155,5.720983409229774e-11
219,130,5.720666995667756e-11
93,156,5.720525095287421e-11
205,333,5.720263845931939e-11
418,309,5.720208681725403e-11
41,390,5.7188018209863856e-11
453,328,5.718616205574456e-11
32,369,5.7183001389571324e-11
659,109,5.7182886897821916e-11
212,60,5.7178421719594745e-11
649,17,5.717830722784534e-11
184,53,5.717819967498983e-11
58,135,5.717536166738313e-11
403,270,5.717307183239484e-11
266,247,5.716391596188864e-11
218,14,5.7162170830071795e-11
175,367,5.716195572436078e-11
660,361,5.7161407551742365e-11
378,397,5.7161077954281936e-11
390,382,5.715563092256737e-11
277,192,5.7148220183878e-11
544,259,5.7144292769928384e-11
617,282,5.714069495343921e-11
295,282,5.7140153719714704e-11
295,15,5.7129904973418626e-11
420,26,5.712848943906224e-11
238,401,5.7128381886206725e-11
243,212,5.7127514524468737e-11
318,155,5.71185772291205e-11
315,372,5.711716169476411e-11
617,327,5.711291162224797e-11
443,387,5.7103870243491166e-11
156,24,5.7101472855647366e-11
428,247,5.7089166727308793e-11
452,303,5.706369404778755e-11
527,362,5.7060751956772287e-11
652,94,5.7056945973466e-11
414,47,5.7041930207057945e-11
252,259,5.7032354533470546e-11
13,287,5.703029021253414e-11
428,185,5.7026917910096835e-11
45,286,5.7007776971262913e-11
226,406,5.698940624965232e-11
497,81,5.6988753993625345e-11
67,403,5.6977995238627344e-11
552,317,5.696365254492797e-11
508,118,5.6957889793540766e-11
219,369,5.695626262292031e-11
328,57,5.6947134507989716e-11
661,406,5.694703042458116e-11
381,68,5.6945181209355766e-11
328,152,5.694246463239239e-11
216,157,5.6940074183442484e-11
659,92,5.693497062697617e-11
346,217,5.6930848923997246e-11
30,210,5.6929651964798815e-11
615,370,5.6922161428829554e-11
476,290,5.691325535850389e-11
274,191,5.691228044391039e-11
374,339,5.6910001017262957e-11
541,81,5.6908804058064526e-11
637,401,5.690576829198157e-11
449,349,5.6891009264647956e-11
22,377,5.687961560085775e-11
451,248,5.685976689484562e-11
603,262,5.685748746819819e-11
393,300,5.6857164809631655e-11
337,178,5.6854125574101744e-11
474,213,5.6851960639203725e-11
461,129,5.683482851015498e-11
